date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:11:07	146/146	---M--	403	error ('Forbidden')	text/html	date:Sun,%2006%20Sep%202020%2007:11:07%20GMT	https://sea.newchic.com/sexy-lingerie-c-4184/	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/sexy-lingerie-c-4184/index.html	(from https://sea.newchic.com/)
14:11:07	146/146	---M--	403	error ('Forbidden')	text/html	date:Sun,%2006%20Sep%202020%2007:11:08%20GMT	https://sea.newchic.com/shapewear-c-4186/	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/shapewear-c-4186/index.html	(from https://sea.newchic.com/)
14:11:08	146/146	---M--	403	error ('Forbidden')	text/html	date:Sun,%2006%20Sep%202020%2007:11:08%20GMT	https://sea.newchic.com/pajamas-and-robes-c-4185/	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/pajamas-and-robes-c-4185/index.html	(from https://sea.newchic.com/)
14:11:08	146/146	---M--	403	error ('Forbidden')	text/html	date:Sun,%2006%20Sep%202020%2007:11:08%20GMT	https://sea.newchic.com/womens-swimwear-c-4281/	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/womens-swimwear-c-4281/index.html	(from https://sea.newchic.com/)
14:11:08	146/146	---M--	403	error ('Forbidden')	text/html	date:Sun,%2006%20Sep%202020%2007:11:08%20GMT	https://sea.newchic.com/plus-size-swimwear-c-6310/	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/plus-size-swimwear-c-6310/index.html	(from https://sea.newchic.com/)
14:11:08	146/146	---M--	403	error ('Forbidden')	text/html	date:Sun,%2006%20Sep%202020%2007:11:08%20GMT	https://sea.newchic.com/athleisure-c-4414/	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/athleisure-c-4414/index.html	(from https://sea.newchic.com/)
14:11:09	469348/469348	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Sep%202020%2007:11:09%20GMT	https://sea.newchic.com/tempages-Women-Swimsuit-Sale/tid-7963.html?utmid=12385&currency_cdn=VND&country=230	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/tempages-Women-Swimsuit-Sale/tid-7963f3fc.html	(from https://sea.newchic.com/)
14:11:09	146/146	---M--	403	error ('Forbidden')	text/html	date:Sun,%2006%20Sep%202020%2007:11:09%20GMT	https://sea.newchic.com/nc/cheetah-print-dress.html	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/nc/cheetah-print-dress.html	(from https://sea.newchic.com/)
14:11:10	514190/514190	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Sep%202020%2007:11:10%20GMT	https://sea.newchic.com/theme-vintage-style-t-331063/	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/theme-vintage-style-t-331063/index.html	(from https://sea.newchic.com/)
14:11:11	415465/415465	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Sep%202020%2007:11:10%20GMT	https://sea.newchic.com/gracila-brand-247.html?utmid=7598&from=nav	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/gracila-brand-2478168.html	(from https://sea.newchic.com/)
14:11:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Sep%202020%2007:11:11%20GMT	https://sea.newchic.com/tempages-Women_s--Chic-Clothing/tid-10034.html?utmid=14673&bid=51741&rmmds=head_categery_banner	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/tempages-Women_s--Chic-Clothing/tid-10034aac1.html	(from https://sea.newchic.com/)
